0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.004,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.006,-1.67999289543747,-1.40179948374308,-1.81269437250283,-2.99370570884838,-0.885692915401871,-0.0696006873288954,1
0.008,-1.67998579093166,-1.40179896762331,-1.8126887448974,-2.99371141766252,-0.88568583086053,-0.0696013746602619,1
0.01,-1.67997631830141,-1.40179827956876,-1.81268124134234,-2.9937190293817,-0.885676384849756,-0.0696022911084219,1
0.012,-1.67996447760766,-1.40179741972632,-1.81267186172219,-2.99372854396744,-0.885664577430594,-0.0696034366772071,1
0.014,-1.67995026891344,-1.40179638824716,-1.81266060591911,-2.99373996137657,-0.885650408666277,-0.0696048113728971,1
0.016,-1.67993369229446,-1.40179518531262,-1.81264747379181,-2.99375328155703,-0.885633878632717,-0.0696064152032024,1
0.018,-1.67991474783898,-1.40179381113418,-1.81263246517561,-2.99376850444788,-0.885614987418451,-0.069608248177269,1
0.02,-1.6798934356479,-1.40179226595352,-1.81261557988234,-2.99378562997924,-0.885593735124692,-0.0696103103056744,1
0.022,-1.67986975583474,-1.40179055004249,-1.81259681770046,-2.99380465807235,-0.885570121865299,-0.0696126016004309,1
0.024,-1.67984370852561,-1.4017886637031,-1.81257617839499,-2.9938255886395,-0.885544147766788,-0.0696151220749843,1
0.026,-1.67981529385926,-1.40178660726752,-1.81255366170754,-2.99384842158407,-0.885515812968324,-0.0696178717442154,1
0.028,-1.67978451198702,-1.40178438109811,-1.81252926735635,-2.99387315680052,-0.88548511762172,-0.0696208506244408,1
0.03,-1.67975136307708,-1.40178198546122,-1.81250299528508,-2.99389979364915,-0.885452061906264,-0.0696240590969903,1
0.032,-1.67971584729751,-1.40177942103182,-1.8124748446675,-2.99392833305688,-0.885416645969428,-0.0696274964539152,1
0.034,-1.67967796484173,-1.40177668813665,-1.81244481540053,-2.9939587743661,-0.885378870015806,-0.0696311630794009,1
0.036,-1.67963771591149,-1.4017737872587,-1.81241290710889,-2.99399111743543,-0.8853387342478,-0.0696350589955118,1
0.038,-1.67959510072117,-1.40177071891115,-1.81237911939396,-2.9940253621145,-0.885296238880462,-0.0696391842257504,1
0.04,-1.67955011949772,-1.40176748363733,-1.81234345183378,-2.99406150824392,-0.885251384141486,-0.0696435387950592,1
0.042,-1.67950277248073,-1.40176408201077,-1.81230590398309,-2.99409955565532,-0.885204170271209,-0.0696481227298212,1
0.044,-1.67945305992235,-1.40176051463511,-1.8122664753733,-2.99413950417126,-0.885154597522602,-0.0696529360578613,1
0.046,-1.67940098208734,-1.4017567821442,-1.81222516551254,-2.99418135360531,-0.88510266616128,-0.0696579788084465,1
0.048,-1.67934653925304,-1.401752885202,-1.81218197388568,-2.99422510376195,-0.885048376465479,-0.0696632510122889,1
0.05,-1.67928973170941,-1.40174882450268,-1.81213689995429,-2.9942707544366,-0.884991728726078,-0.0696687527015446,1
0.052,-1.67923055975895,-1.40174460077052,-1.81208994315675,-2.99431830541558,-0.884932723246577,-0.0696744839098167,1
0.054,-1.67916902371678,-1.40174021475999,-1.81204110290818,-2.99436775647612,-0.884871360343105,-0.0696804446721555,1
0.056,-1.67910512391058,-1.4017356672557,-1.81199037860051,-2.99441910738632,-0.884807640344415,-0.0696866350250605,1
0.058,-1.67903886068064,-1.40173095907241,-1.81193776960248,-2.99447235790514,-0.884741563591879,-0.0696930550064812,1
0.06,-1.67897023437977,-1.40172609105504,-1.81188327525968,-2.99452750778235,-0.884673130439484,-0.0696997046558198,1
0.062,-1.6788992453734,-1.40172106407866,-1.81182689489453,-2.99458455675858,-0.884602341253833,-0.0697065840139308,1
0.064,-1.67882589403951,-1.40171587904848,-1.81176862780635,-2.99464350456523,-0.884529196414136,-0.0697136931231247,1
0.066,-1.67875018076864,-1.40171053689986,-1.81170847327134,-2.99470435092448,-0.884453696312215,-0.0697210320271677,1
0.068,-1.6786721059639,-1.4017050385983,-1.81164643054264,-2.99476709554925,-0.884375841352489,-0.069728600771285,1
0.07,-1.67859167004094,-1.40169938513947,-1.81158249885032,-2.99483173814321,-0.884295631951983,-0.0697363994021614,1
0.072,-1.67850887342799,-1.40169357754914,-1.81151667740143,-2.99489827840072,-0.884213068540306,-0.0697444279679441,1
0.074,-1.6784237165658,-1.40168761688326,-1.81144896538001,-2.99496671600683,-0.884128151559678,-0.0697526865182428,1
0.076,-1.67833619990769,-1.40168150422789,-1.81137936194713,-2.99503705063724,-0.884040881464883,-0.0697611751041349,1
0.078,-1.6782463239195,-1.40167524069923,-1.8113078662409,-2.99510928195828,-0.883951258723302,-0.0697698937781638,1
0.08,-1.67815408907961,-1.40166882744362,-1.81123447737651,-2.99518340962688,-0.883859283814893,-0.0697788425943433,1
0.082,-1.67805949587894,-1.40166226563753,-1.81115919444624,-2.99525943329054,-0.883764957232183,-0.0697880216081592,1
0.084,-1.67796254482092,-1.40165555648755,-1.81108201651953,-2.99533735258733,-0.88366827948027,-0.0697974308765709,1
0.086,-1.67786323642153,-1.40164870123042,-1.81100294264294,-2.99541716714581,-0.883569251076823,-0.0698070704580139,1
0.088,-1.67776157120924,-1.40164170113298,-1.81092197184026,-2.99549887658506,-0.883467872552059,-0.0698169404124029,1
0.09,-1.67765754972503,-1.40163455749219,-1.81083910311249,-2.99558248051459,-0.883364144448756,-0.069827040801133,1
0.092,-1.67755117252241,-1.40162727163516,-1.81075433543786,-2.99566797853436,-0.883258067322244,-0.069837371687082,1
0.094,-1.67744244016737,-1.40161984491908,-1.81066766777193,-2.99575537023471,-0.883149641740387,-0.0698479331346148,1
0.096,-1.6773313532384,-1.40161227873128,-1.81057909904754,-2.99584465519636,-0.8830388682836,-0.0698587252095828,1
0.098,-1.67721791232647,-1.40160457448919,-1.81048862817491,-2.99593583299036,-0.882925747544816,-0.0698697479793298,1
0.1,-1.67710211803507,-1.40159673364035,-1.81039625404163,-2.99602890317805,-0.882810280129514,-0.0698810015126915,1
0.102,-1.67698397098011,-1.4015887576624,-1.81030197551272,-2.99612386531105,-0.882692466655668,-0.0698924858800017,1
0.104,-1.67686347179002,-1.4015806480631,-1.81020579143066,-2.99622071893118,-0.882572307753797,-0.0699042011530907,1
0.106,-1.67674062110568,-1.4015724063803,-1.81010770061542,-2.9963194635705,-0.882449804066908,-0.069916147405292,1
0.108,-1.67661541958042,-1.40156403418193,-1.81000770186451,-2.99642009875119,-0.882324956250518,-0.0699283247114435,1
0.11,-1.67648786788004,-1.40155553306604,-1.80990579395299,-2.99652262398556,-0.882197764972642,-0.0699407331478899,1
0.112,-1.67635796668277,-1.40154690466076,-1.80980197563357,-2.99662703877601,-0.882068230913784,-0.0699533727924869,1
0.114,-1.67622571667929,-1.4015381506243,-1.80969624563656,-2.99673334261499,-0.881936354766928,-0.0699662437246038,1
0.116,-1.6760911185727,-1.40152927264496,-1.80958860266999,-2.99684153498495,-0.881802137237541,-0.069979346025126,1
0.118,-1.67595417307855,-1.40152027244113,-1.80947904541961,-2.99695161535831,-0.881665579043557,-0.0699926797764588,1
0.12,-1.67581488126794,-1.40151114157545,-1.80936759256739,-2.9970635409718,-0.881526682113352,-0.0700062743859311,1
0.122,-1.67567324321166,-1.40150190165292,-1.80925420378248,-2.99717739348846,-0.881385444856355,-0.070020072854904,1
0.124,-1.67552925997218,-1.40149254538388,-1.80913889557533,-2.99729313460207,-0.881241869101166,-0.0700341014746791,1
0.126,-1.67538293233147,-1.40148307406469,-1.80902166760546,-2.99741076150749,-0.88109595567777,-0.0700483618902457,1
0.128,-1.67523426106701,-1.40147348956393,-1.808902518448,-2.99753027362641,-0.880947705366259,-0.0700628541916657,1
0.13,-1.67508324696873,-1.40146379378038,-1.80878144665598,-2.99765167037017,-0.880797118959237,-0.0700775784705331,1
0.132,-1.67492989083895,-1.40145398864287,-1.80865845076046,-2.9977749511398,-0.880644197261727,-0.0700925348199851,1
0.134,-1.67477419349233,-1.40144407611028,-1.80853352927058,-2.99790011532595,-0.880488941091165,-0.0701077233347062,1
0.136,-1.67461615575592,-1.40143405817155,-1.80840668067363,-2.99802716230886,-0.880331351277384,-0.070123144110932,1
0.138,-1.6744557784691,-1.40142393684564,-1.80827790343503,-2.99815609145828,-0.880171428662624,-0.0701387972464522,1
0.14,-1.6742930624836,-1.40141371418156,-1.80814719599849,-2.99828690213347,-0.880009174101494,-0.070154682840616,1
0.142,-1.67412800866348,-1.40140339225834,-1.80801455678594,-2.99841959368312,-0.879844588460998,-0.0701708009943341,1
0.144,-1.67396061788511,-1.40139297318505,-1.80787998419767,-2.99855416544532,-0.879677672620503,-0.0701871518100838,1
0.146,-1.67379089103721,-1.40138245910077,-1.80774347661232,-2.9986906167475,-0.879508427471736,-0.0702037353919128,1
0.148,-1.67361882931759,-1.40137184334364,-1.80760504970652,-2.99882891038419,-0.87933685495549,-0.0702205772489502,1
0.15,-1.67344443304431,-1.40136114576919,-1.80746466718062,-2.99896911870326,-0.879162953913531,-0.0702376266878539,1
0.152,-1.67326770344312,-1.401350359784,-1.80732234466265,-2.99911120447903,-0.878986726314293,-0.0702549092143608,1
0.154,-1.67308864145017,-1.40133948764424,-1.80717808044704,-2.99925516699687,-0.878808173097146,-0.0702724249390092,1
0.156,-1.67290724801561,-1.40132853163905,-1.8070318728051,-2.99940100553019,-0.8786272952155,-0.0702901739737601,1
0.158,-1.67272352410185,-1.40131749408754,-1.80688371998686,-2.99954871934141,-0.878444093635064,-0.0703081564321709,1
0.16,-1.67253747068354,-1.40130637733881,-1.80673362022106,-2.99969830768195,-0.878258569333853,-0.0703263724293983,1
0.162,-1.67234908874758,-1.40129518377194,-1.80658157171527,-2.99984976979213,-0.878070723302163,-0.0703448220822043,1
0.164,-1.67215837929312,-1.40128391579599,-1.80642757265593,-3.00000310490119,-0.877880556542578,-0.0703635055089592,1
0.166,-1.6719653433315,-1.40127257584999,-1.80627162120839,-3.00015831222716,-0.877688070069946,-0.0703824228296477,1
0.168,-1.67176998220163,-1.40126115700928,-1.80611373390782,-3.0003153522051,-0.877493266013424,-0.0704016011740167,1
0.17,-1.67157229630666,-1.40124968055347,-1.80595387210059,-3.00047430157097,-0.877296143206773,-0.0704209866568082,1
0.172,-1.67137228701391,-1.40123813962796,-1.80579205227324,-3.00063512073887,-0.877096703807216,-0.0704406064031042,1
0.174,-1.67116995538145,-1.40122653678804,-1.80562827250951,-3.00079780888283,-0.876894948876515,-0.0704604605395947,1
0.176,-1.67096530248161,-1.40121487462253,-1.80546253087026,-3.00096236516415,-0.876690879490712,-0.0704805491944047,1
0.178,-1.67075832939886,-1.40120315575012,-1.8052948253956,-3.00112878873258,-0.876484496738074,-0.0705008724973003,1
0.18,-1.67054903746038,-1.40119137594343,-1.80512516755138,-3.00129705038317,-0.876275802525084,-0.0705214503421398,1
0.182,-1.67033742731231,-1.40117955162794,-1.80495352844742,-3.00146720592632,-0.876064796351139,-0.0705422433432207,1
0.184,-1.67012350030926,-1.401167678644,-1.80477991950312,-3.00163922613506,-0.875851480149897,-0.0705632713915036,1
0.186,-1.6699072575826,-1.40115575972725,-1.80460433867804,-3.00181311011345,-0.875635855056717,-0.0705845346235378,1
0.188,-1.66968870027748,-1.40114379764598,-1.80442678390965,-3.00198885695273,-0.875417922220749,-0.0706060331773803,1
0.19,-1.66946782955109,-1.40113179519837,-1.8042472531151,-3.00216646573221,-0.875197682803273,-0.0706277671927632,1
0.192,-1.66924464657275,-1.4011197552125,-1.8040657441913,-3.00234593551929,-0.874975137977706,-0.0706497368110977,1
0.194,-1.66901915283598,-1.40110767122446,-1.80388227321789,-3.00252722700779,-0.874750290021552,-0.0706719689526087,1
0.196,-1.66879134890767,-1.40109556475822,-1.80369680165086,-3.00271041596053,-0.874523137946813,-0.0706944102167505,1
0.198,-1.66856123640834,-1.40108342648621,-1.80350935125061,-3.00289545097703,-0.874293684403137,-0.0707170959498797,1
0.2,-1.66832881635586,-1.40107126521945,-1.80331990838042,-3.00308235522065,-0.874061929921748,-0.0707400094396553,1
0.202,-1.66809409007954,-1.40105908100408,-1.80312847656304,-3.0032711156266,-0.873827876081716,-0.0707631592648687,1
0.204,-1.66785705882018,-1.40104687684605,-1.80293505357599,-3.00346173118962,-0.873591524128255,-0.0707865455772,1
0.206,-1.66761772404032,-1.40103464953107,-1.80273964936724,-3.00365417520461,-0.873352876050787,-0.0708101864777538,1
0.208,-1.66737608658595,-1.40102241462336,-1.80254223729579,-3.00384849801235,-0.873111931655345,-0.0708340462323704,1
0.21,-1.66713214794685,-1.4010101689765,-1.80234282726474,-3.00404467288413,-0.87286869295833,-0.0708581429391553,1
0.212,-1.66688590941082,-1.40099791571415,-1.80214141697387,-3.00424269876518,-0.87262316125216,-0.0708824767567937,1
0.214,-1.66663737227931,-1.40098565799264,-1.80193800410171,-3.00444257458698,-0.872375337842946,-0.0709070478455465,1
0.216,-1.66638653786569,-1.40097339899808,-1.80173258630739,-3.00464429926829,-0.872125224048775,-0.0709318563674257,1
0.218,-1.66613340749526,-1.40096114194637,-1.80152516123073,-3.00484787171498,-0.871872821199717,-0.0709569024861987,1
0.22,-1.66587798291386,-1.40094887784891,-1.80131575031204,-3.00505324064263,-0.871618132068899,-0.0709822214740055,1
0.222,-1.66562026465005,-1.40093663443849,-1.80110430352109,-3.00526050528078,-0.871361155145575,-0.0710077432981779,1
0.224,-1.66536025448028,-1.40092440280315,-1.80089084224839,-3.00546961432202,-0.871101893232822,-0.0710335032209174,1
0.226,-1.6650979537739,-1.40091218627189,-1.80067536406072,-3.00568056662232,-0.870840347704986,-0.0710595014134268,1
0.228,-1.66483336391566,-1.40089998820937,-1.80045786650236,-3.0058933610223,-0.870576519951817,-0.0710857380483508,1
0.23,-1.66456648662905,-1.40088780221085,-1.80023836615405,-3.00610795621548,-0.870310412520574,-0.0711122414096743,1
0.232,-1.66429732266586,-1.40087565128943,-1.8000168224184,-3.00632443127901,-0.870042024531469,-0.0711389554656331,1
0.234,-1.66402587377896,-1.4008635291141,-1.79979325182899,-3.00654274488224,-0.869771358560584,-0.0711659084925389,1
0.236,-1.66375214139744,-1.40085143916341,-1.7995676518581,-3.00676289581398,-0.869498416042253,-0.0711931006705485,1
0.238,-1.66347612724874,-1.40083937643966,-1.79934003648994,-3.00698484803044,-0.869223199419861,-0.0712205565863581,1
0.24,-1.66319783229291,-1.40082735927494,-1.79911037441569,-3.00720866082517,-0.868945708423945,-0.0712482340035914,1
0.242,-1.66291725813707,-1.40081538719014,-1.79887867093588,-3.00743431632174,-0.868665945005486,-0.0712761447447628,1
0.244,-1.6626344063332,-1.40080346156209,-1.79864492776639,-3.00766180415787,-0.86838391090766,-0.0713042953748281,1
0.246,-1.66234927837145,-1.40079158602153,-1.79840914228531,-3.00789112305229,-0.868099607626114,-0.0713326860829047,1
0.248,-1.66206187575438,-1.40077976422998,-1.79817131185192,-3.00812227170936,-0.86781303666897,-0.0713613170598989,1
0.25,-1.66177220038616,-1.40076798815671,-1.79793145654259,-3.0083552009531,-0.867524200923969,-0.0713902220877203,1
0.252,-1.66148025300936,-1.40075628495417,-1.797689528219,-3.00859000518626,-0.867233099184244,-0.071419334197128,1
0.254,-1.66118603572439,-1.40074464169438,-1.79744555655314,-3.00882661490541,-0.866939734948323,-0.0714487014168013,1
0.256,-1.66088954974421,-1.40073307209559,-1.7971995195524,-3.00906506936306,-0.866644108604794,-0.0714782954363974,1
0.258,-1.66059079679843,-1.40072157500038,-1.79695142412529,-3.00930534689133,-0.866346222304004,-0.0715081307075779,1
0.26,-1.66028977845798,-1.40071015424512,-1.79670126752586,-3.00954744610993,-0.866046077622755,-0.0715382074327211,1
0.262,-1.65998649665434,-1.40069880323891,-1.7964490672424,-3.00979132299204,-0.865743677370631,-0.0715685557715412,1
0.264,-1.65968095228529,-1.40068754678786,-1.79619477999371,-3.01003706138356,-0.865439020707887,-0.0715991160323446,1
0.266,-1.65937314731242,-1.40067637837741,-1.79593842322163,-3.01028461723158,-0.865132110473548,-0.0716299183649986,1
0.268,-1.65906308362665,-1.40066529365617,-1.795680010176,-3.0105339552911,-0.864822949256908,-0.0716609867540318,1
0.27,-1.65875076230463,-1.40065431320722,-1.79541950590264,-3.0107851417168,-0.864511536756877,-0.0716922738736709,1
0.272,-1.6584361854605,-1.40064342699983,-1.79515693473834,-3.01103811780302,-0.864197876265439,-0.071723820186393,1
0.274,-1.65811935436105,-1.40063265058514,-1.79489227155404,-3.01129292892587,-0.863881968096147,-0.0717555929448757,1
0.276,-1.65780027086623,-1.40062198228993,-1.79462552459227,-3.01154955015571,-0.863563814594827,-0.0717876088445522,1
0.278,-1.65747893665051,-1.40061142621556,-1.79435669095332,-3.01180797997822,-0.863243417442362,-0.0718198681053334,1
0.28,-1.65715535380172,-1.40060097442338,-1.79408579103533,-3.0120681678026,-0.862920779738828,-0.0718524054930787,1
0.282,-1.6568295232155,-1.40059065520882,-1.79381277528026,-3.01233021019546,-0.862595900375727,-0.0718851521596841,1
0.284,-1.65650144701107,-1.40058046071325,-1.79353766403881,-3.01259405653923,-0.862268782483695,-0.0719181428581385,1
0.286,-1.65617112722246,-1.40057038560044,-1.79326047277784,-3.01285966648549,-0.861939428899124,-0.0719514051408682,1
0.288,-1.65583856494782,-1.4005604532138,-1.79298116166104,-3.01312711598238,-0.86160783913617,-0.0719848846023776,1
0.29,-1.65550376225521,-1.40055065830024,-1.79269974610678,-3.0133963646508,-0.861274016064598,-0.0720186087850781,1
0.292,-1.65516672122777,-1.40054099517524,-1.79241624235991,-3.01366737035922,-0.860937962606146,-0.0720526064892049,1
0.294,-1.65482744296932,-1.40053148814535,-1.79213060888189,-3.01394021247785,-0.860599678208744,-0.0720868208326572,1
0.296,-1.65448592959655,-1.40052213160878,-1.79184286186976,-3.01421484884469,-0.860259165826967,-0.0721212806048773,1
0.298,-1.65414218289613,-1.40051292995789,-1.79155299826359,-3.01449127778863,-0.859916427254496,-0.0721559860461967,1
0.3,-1.65379620513286,-1.40050387359641,-1.79126104198661,-3.01476944082981,-0.859571465930551,-0.0721909774845987,1
0.302,-1.65344799718861,-1.4004949950129,-1.79096693595109,-3.01504944983395,-0.859224280410508,-0.0722261750128227,1
0.304,-1.65309756136125,-1.40048628469578,-1.79067070403139,-3.01533124629372,-0.858874874165617,-0.0722616189420726,1
0.306,-1.65274489984571,-1.40047773609293,-1.79037236438022,-3.01561478373969,-0.858523250318422,-0.0722973411234683,1
0.308,-1.65239001375506,-1.40046937585344,-1.79007187132097,-3.01590014987592,-0.858169408149472,-0.0723332786194042,1
0.31,-1.65203290532055,-1.40046119751366,-1.78976924295613,-3.01618729820072,-0.857813350816795,-0.0723694632678406,1
0.312,-1.651673576407,-1.40045320566988,-1.78946447611915,-3.0164762269271,-0.857455080192647,-0.072405895323886,1
0.314,-1.65131202940502,-1.40044538946258,-1.78915759738652,-3.01676687167488,-0.85709459996373,-0.0724426192909552,1
0.316,-1.6509482651797,-1.40043778451845,-1.78884854404734,-3.0170593557574,-0.856731908426786,-0.072479546958517,1
0.318,-1.65058228615611,-1.40043038006638,-1.78853734262799,-3.01735361476665,-0.856367009301732,-0.0725167228100999,1
0.32,-1.65021409464291,-1.40042316862399,-1.78822401330457,-3.01764959765896,-0.85599990591887,-0.0725541819223261,1
0.322,-1.64984369189533,-1.40041617513384,-1.78790851405641,-3.01794738408886,-0.855630597861792,-0.0725918668791658,1
0.324,-1.64947107998371,-1.40040940055198,-1.78759084898949,-3.01824695665611,-0.855259087526966,-0.072629788898377,1
0.326,-1.64909626099083,-1.40040284551045,-1.78727102284161,-3.01854829661483,-0.854885377352107,-0.0726679601685311,1
0.328,-1.64871923729539,-1.40039650197741,-1.7869490569868,-3.01885135021087,-0.854509470792575,-0.0727064176726389,1
0.33,-1.64834001001655,-1.40039040053313,-1.78662489881844,-3.01915621914207,-0.854131366839228,-0.0727450882840307,1
0.332,-1.64795858156728,-1.40038453323268,-1.78629856966306,-3.01946284962325,-0.853751068980632,-0.0727840089690355,1
0.334,-1.64757495437253,-1.40037889160025,-1.78597009183709,-3.01977118579655,-0.853368580762367,-0.0728232182070841,1
0.336,-1.64718912955024,-1.40037350735243,-1.78563941073302,-3.02008133340886,-0.852983901086809,-0.0728626399007633,1
0.338,-1.64680110986617,-1.40036836288548,-1.78530656626146,-3.02039319949193,-0.852597034605268,-0.072902338815541,1
